RequestID,Boro,Yr,M,D,HH,MM,Vol,SegmentID,WktGeom,street,fromSt,toSt,Direction
8957,Bronx,2012,5,13,18,0,106,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
8957,Bronx,2012,5,12,15,30,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
16687,Bronx,2014,3,16,12,45,79,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
32395,Bronx,2020,8,24,3,0,21,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,20,4,0,15,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,24,16,30,124,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,27,4,0,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,30,14,15,114,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
3432,Bronx,2008,4,18,6,0,407,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,25,14,45,109,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,4,2,10,0,76,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,9,2,1,45,14,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,27,20,30,85,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,3,24,8,45,105,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
11685,Bronx,2013,3,21,17,15,138,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
32395,Bronx,2020,8,26,8,30,81,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,18,4,45,18,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,27,14,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,7,20,15,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,3,22,0,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,26,8,0,75,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,14,0,30,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,4,6,19,15,126,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,9,1,7,45,110,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,25,18,45,78,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,20,3,0,11,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,19,7,45,76,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
26799,Bronx,2017,4,6,16,15,127,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,27,10,45,97,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,5,19,45,125,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,3,30,4,15,24,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,22,1,15,54,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
3432,Bronx,2008,4,15,16,0,488,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,28,8,45,127,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,16,9,0,119,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,4,7,13,45,122,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,27,22,15,49,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,19,23,30,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
19461,Bronx,2015,3,21,0,0,31,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,18,10,0,75,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,31,22,15,107,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,15,12,30,90,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,20,7,0,118,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,25,17,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,2,13,15,87,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,19,22,15,60,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,17,0,30,16,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
3432,Bronx,2008,4,13,19,0,359,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
22517,Bronx,2016,3,28,2,45,19,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,18,1,30,24,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,28,13,45,86,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,3,31,18,15,100,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,26,22,15,86,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,9,1,19,30,156,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,4,9,2,15,29,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7598,Bronx,2007,3,22,2,0,64,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
19461,Bronx,2015,3,27,5,0,35,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,18,11,0,79,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,9,2,45,15,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,3,21,15,30,83,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,24,22,15,97,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,21,6,30,60,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
19461,Bronx,2015,3,24,20,15,73,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,19,21,30,56,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,16,0,45,12,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,28,13,30,95,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,19,15,15,112,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
7530,Bronx,2010,3,26,16,30,119,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
28006,Bronx,2018,3,26,16,30,157,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,19,11,45,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,3,28,3,45,14,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,17,6,0,36,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,17,19,30,121,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,29,7,45,84,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
11685,Bronx,2013,3,19,11,15,92,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
32395,Bronx,2020,8,31,7,0,189,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,16,15,15,122,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,10,5,30,63,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
3432,Bronx,2008,4,8,0,0,112,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
26799,Bronx,2017,3,29,18,15,171,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,21,10,45,85,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,29,4,0,21,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,29,17,30,117,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,31,20,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
7598,Bronx,2007,3,21,17,0,568,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
26799,Bronx,2017,4,8,7,15,68,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,31,16,15,187,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,26,19,30,102,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,16,4,0,12,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,3,26,19,45,104,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,1,18,30,90,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,28,3,0,9,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,4,30,5,15,44,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
19461,Bronx,2015,3,15,11,0,67,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,20,19,15,95,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,22,6,45,88,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
11685,Bronx,2013,3,21,13,30,100,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
11685,Bronx,2013,3,28,1,45,15,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
32395,Bronx,2020,8,29,22,0,92,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
3432,Bronx,2008,4,21,0,0,129,81472,POINT (1012824.7 271127.7),S/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,23,5,45,57,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,4,0,15,21,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,5,2,13,45,117,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,19,19,0,92,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,18,19,0,102,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
8957,Bronx,2012,4,29,13,0,98,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,4,4,19,45,87,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,4,5,13,30,99,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,4,4,0,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,17,11,30,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
8957,Bronx,2012,5,4,17,0,141,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
32395,Bronx,2020,9,3,15,15,145,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
32395,Bronx,2020,8,28,22,0,104,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,20,16,0,107,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,24,13,30,103,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,24,15,30,100,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,19,21,15,80,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,18,15,15,113,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7598,Bronx,2007,3,24,22,0,366,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
32395,Bronx,2020,8,26,1,45,20,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,24,19,0,104,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,26,9,0,108,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,19,17,15,130,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
26799,Bronx,2017,4,9,12,0,133,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,25,20,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
16687,Bronx,2014,3,29,9,0,81,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
19461,Bronx,2015,3,19,2,15,14,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,18,1,15,45,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,1,2,15,51,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,7,12,45,114,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,26,9,45,88,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,20,19,30,134,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
11685,Bronx,2013,3,26,2,30,15,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
8957,Bronx,2012,5,1,3,0,20,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
30153,Bronx,2019,3,30,7,30,48,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,14,21,0,77,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,4,6,14,45,132,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
8957,Bronx,2012,4,29,3,45,55,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
22517,Bronx,2016,3,13,5,30,47,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
26799,Bronx,2017,4,4,12,30,83,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,9,4,18,15,130,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,17,9,30,88,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,21,2,15,8,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,6,15,30,115,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
11685,Bronx,2013,4,2,10,30,110,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,4,6,1,45,17,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,4,2,20,30,87,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,4,2,12,0,76,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,25,16,15,96,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,18,13,30,122,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,3,28,15,45,125,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
8957,Bronx,2012,5,12,20,30,7,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
7530,Bronx,2010,4,8,23,45,54,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
7530,Bronx,2010,4,2,10,30,89,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
28006,Bronx,2018,4,3,5,45,75,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,29,20,0,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,28,7,30,210,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,15,4,15,25,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,14,20,0,97,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,23,23,30,47,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,24,14,30,126,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,16,12,0,72,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,22,1,0,3,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
32395,Bronx,2020,8,30,5,0,17,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,5,6,0,43,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,4,1,17,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,23,22,30,58,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
11685,Bronx,2013,4,2,18,45,105,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
22517,Bronx,2016,3,13,21,0,64,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
19461,Bronx,2015,3,28,9,0,42,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,NB
26799,Bronx,2017,3,28,19,15,151,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,4,2,22,30,97,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
32395,Bronx,2020,8,23,2,30,52,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
22517,Bronx,2016,3,13,13,15,115,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,3,27,6,0,46,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,3,24,17,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,5,13,0,117,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,19,17,45,189,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
28006,Bronx,2018,4,1,16,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
8957,Bronx,2012,5,5,23,30,63,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,NB
28006,Bronx,2018,3,31,17,0,111,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
28006,Bronx,2018,4,4,7,0,150,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
30153,Bronx,2019,3,23,2,15,40,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
3433,Bronx,2008,4,19,16,0,0,81472,POINT (1012824.7 271127.7),N/B BROADWAY @ W 262 ST - CARYL AVE,W 262 ST,DEAD END,NB
28006,Bronx,2018,4,6,3,45,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
30153,Bronx,2019,3,24,19,0,116,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
7598,Bronx,2007,3,18,14,0,0,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,CARYL AV,NB
26799,Bronx,2017,4,2,16,30,112,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,SB
16687,Bronx,2014,3,18,19,30,73,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
16687,Bronx,2014,3,27,22,30,49,81472,POINT (1012824.7 271127.7),BROADWAY,W 262 ST,DEAD END,SB
28006,Bronx,2018,3,23,14,30,0,81472,POINT (1012823.5909520256 271189.526291053),BROADWAY,West 262 Street,Dead end,NB
19461,Bronx,2015,3,29,21,30,73,81472,POINT (1012824.4084410012 271144.5180141923),BROADWAY,West 262 Street,Dead end,SB
22517,Bronx,2016,3,23,1,15,10,81472,POINT (1012822.7793314003 271234.211475685),BROADWAY,West 262 Street,Dead end,NB
7530,Bronx,2010,3,26,22,45,87,81472,POINT (1012824.7 271127.7),BROADWAY @ CARYL AVE (CITY LINE),W 262 ST,DEAD END,NB
